5,1,非常,ADV
5,1,麻煩,Vt
5,1,建議,N
5,1,路線,N
5,1,房間,N
5,1,較為,ADV
5,1,簡單,Vi
6,1,商務,N
6,1,大,Vi
6,1,床,N
6,1,房,N
6,1,房間,N
6,1,很,ADV
6,1,大,Vi
6,1,床,N
6,1,有,Vt
6,1,寬,Vi
6,1,整體,N
6,1,感覺,N
6,1,經濟,N
6,1,實惠,Vi
6,1,不錯,Vi
7,1,位置,N
7,1,我們,N
7,1,單位,N
7,1,很,ADV
7,1,近,Vi
7,1,價格,N
7,1,來,ADV
7,1,說,Vt
7,1,性價,N
7,1,很,ADV
7,1,高,Vi
7,1,我,N
7,1,要,ADV
7,1,大,Vi
7,1,床,N
7,1,房,N
7,1,前台,N
7,1,服務員,N
7,1,態度,N
7,1,很,ADV
7,1,好,Vi
7,1,房間,N
7,1,硬件,N
7,1,想想,Vt
7,1,價格,N
7,1,也,ADV
7,1,就,ADV
7,1,這樣,Vi
7,1,還,ADV
7,1,算,Vt
7,1,乾淨,Vi
7,1,床,N
7,1,墊子,N
7,1,太,ADV
7,1,硬,Vi
7,1,沒有,Vt
7,1,電話,N
7,1,很,ADV
7,1,好,Vi
7,1,補充,Vt
7,1,點評,N
7,1,2008年,N
7,1,3月,N
7,1,4日,N
7,1,對了,Vi
7,1,這裡,N
7,1,能夠,ADV
7,1,免費,Vi
7,1,剛好,ADV
7,1,上網,Vi
7,1,加班,Vi
7,1,很,ADV
7,1,不錯,Vi
8,1,房間,N
8,1,還,ADV
8,1,算,Vt
8,1,乾淨,Vi
8,1,整潔,Vi
8,1,也,ADV
8,1,可以,ADV
8,1,價格,N
8,1,來,ADV
8,1,說,Vt
8,1,不錯,Vi
8,1,建議,Vt
8,1,大家,N
8,1,要,ADV
8,1,定,ADV
8,1,有,Vt
8,1,窗戶,N
8,1,房間,N
8,1,餐廳,N
8,1,不,ADV
8,1,夠,ADV
8,1,好,Vi
8,1,有,Vt
8,1,吃,Vt
8,1,蘑菇,N
8,1,是,Vt
8,1,酸,Vi
8,1,附近,N
8,1,沒有,Vt
8,1,超市,N
8,1,不,ADV
8,1,太,ADV
8,1,方便,Vi
8,1,買,Vt
8,1,水果,N
8,1,都,ADV
8,1,要,ADV
8,1,走,Vi
8,1,很,ADV
8,1,遠,Vi
9,1,同意,Vt
9,1,前面,N
9,1,弟兄,N
9,1,們,N
9,1,周圍,N
9,1,都,ADV
9,1,環境,N
9,1,交通,N
9,1,很,ADV
9,1,差,Vi
9,1,地鐵,N
9,1,很,ADV
9,1,方便,Vi
9,1,房間,N
9,1,很,ADV
9,1,好,Vi
9,1,不,ADV
9,1,知道,Vt
9,1,酒店,N
9,1,會不會,ADV
9,1,也,ADV
9,1,拆遷,Vt
9,1,有點,ADV
9,1,好奇,Vi
9,1,補充,Vt
9,1,點評,N
9,1,2008年,N
9,1,6月,N
9,1,26日,N
9,1,時候,N
9,1,很,ADV
9,1,鬱悶,Vi
9,1,我,N
9,1,都,ADV
9,1,等,Vt
9,1,總,A
9,1,台,N
9,1,小姐,N
9,1,竟然,ADV
9,1,先,ADV
9,1,辦,Vt
9,1,人家,N
9,1,插隊,Vi
9,1,人,N
9,1,鄙視,Vt
9,1,懶得,Vt
9,1,去,ADV
9,1,爭,Vt
10,1,房間,N
10,1,內,N
10,1,環境,N
10,1,還,ADV
10,1,是,Vt
10,1,不錯,Vi
10,1,上網,Vi
10,1,有點,ADV
10,1,貴,Vi
10,1,小時,N
10,1,還,ADV
10,1,有,Vt
10,1,門口,N
10,1,修路,Vi
10,1,門,N
10,1,前,N
10,1,環境,N
10,1,不,ADV
10,1,好,Vi
11,1,早餐,N
11,1,太,ADV
11,1,差,Vi
11,1,去,Vt
11,1,人,N
11,1,那邊,N
11,1,也,ADV
11,1,不,ADV
11,1,加,Vt
11,1,食品,N
11,1,酒店,N
11,1,應該,ADV
11,1,重視,Vt
11,1,一下,N
11,1,問題,N
11,1,房間,N
11,1,本身,N
11,1,很,ADV
11,1,好,Vi
12,1,標準,N
12,1,商務,N
12,1,酒店,N
12,1,最,ADV
12,1,大,Vi
12,1,優點,N
12,1,就,ADV
12,1,是,Vt
12,1,位置,N
12,1,好,Vi
12,1,房間,N
12,1,比較,ADV
12,1,乾淨,Vi
12,1,設施,N
12,1,還,ADV
12,1,行,Vi
12,1,有,Vt
12,1,細節,N
12,1,還,ADV
12,1,需要,Vt
12,1,改進,Vt
12,1,樓層,N
12,1,服務員,N
12,1,很,ADV
12,1,不錯,Vi
12,1,住,Vt
12,1,6樓,N
12,1,這裡,N
12,1,表揚,Vt
12,1,一下,N
12,1,服務員,N
12,1,收拾,Vt
12,1,房間,N
12,1,做,Vt
12,1,清潔,Vi
12,1,很,ADV
12,1,及時,ADV
12,1,認真,Vi
12,1,走,Vi
12,1,時候,N
12,1,有,Vt
12,1,東西,N
12,1,忘,Vt
12,1,追,Vt
12,1,我,N
12,1,好,ADV
12,1,長,Vi
12,1,一段,N
12,1,距離,N
12,1,告訴,Vt
12,1,我,N
12,1,最近,N
12,1,浦東,N
12,1,大道,N
12,1,修路,Vi
12,1,附件,N
12,1,像,Vt
12,1,打,Vt
12,1,工地,N
13,1,同事,N
13,1,訂,Vt
13,1,以下,N
13,1,是,Vt
13,1,他,N
13,1,給,Vt
13,1,我,N
14,1,早餐,N
14,1,太,ADV
14,1,差,Vi
14,1,是,Vt
14,1,素菜,N
14,1,禮賓部,N
14,1,還,ADV
14,1,弄丟,Vt
14,1,我,N
14,1,行李,N
14,1,最後,N
14,1,發現,Vt
14,1,是,Vt
14,1,別人,N
14,1,領走,Vt
14,1,天才,N
14,1,找回來,Vi
14,1,都,ADV
14,1,還,ADV
14,1,可以,ADV
15,1,不,ADV
15,1,是,Vt
15,1,很,ADV
15,1,專業,Vi
15,1,處理,Vt
15,1,速度,N
15,1,太,ADV
15,1,慢,Vi
15,1,服務員,N
15,1,小,Vi
15,1,錯誤,N
15,1,副理,N
15,1,親自,ADV
15,1,上來,Vi
15,1,道歉,Vi
15,1,還是,ADV
15,1,非常,ADV
15,1,讓,Vt
15,1,人,N
15,1,感動,Vt
16,1,前台,N
16,1,客房,N
16,1,態度,N
16,1,非常,ADV
16,1,好,Vi
16,1,早餐,N
16,1,很,ADV
16,1,豐富,Vt
16,1,房價,N
16,1,很,ADV
16,1,乾淨,Vi
16,1,再接再厲,Vi
16,1,中國人,N
16,1,酒店,N
16,1,就,ADV
16,1,是,Vt
16,1,無煙,Vi
16,1,房間,N
16,1,少,Vi
16,1,煙灰缸,N
16,1,放進,Vt
16,1,抽屜,N
16,1,就,ADV
16,1,是,Vt
16,1,無煙,Vi
16,1,處理,Vt
16,1,我們,N
16,1,不,ADV
16,1,吸煙,Vi
16,1,者,N
16,1,需要,Vt
16,1,再,ADV
16,1,忍受,Vt
16,1,煙鬼,N
16,1,希望,Vt
16,1,中國,N
16,1,辦,Vt
16,1,賓館,N
16,1,外企,N
16,1,請,Vt
16,1,多,ADV
16,1,設,Vt
16,1,無煙,Vi
16,1,樓層,N
16,1,謝謝,Vt
16,1,我,N
16,1,原先,ADV
16,1,定,Vt
16,1,房價,N
16,1,沒有,Vt
16,1,無煙層,N
16,1,樓,N
16,1,我,N
16,1,就,ADV
16,1,得,ADV
16,1,加付,Vt
16,1,提升,Vt
16,1,高級,Vi
16,1,點,ADV
16,1,無煙層,N
16,1,房間,N
16,1,沒有,Vt
16,1,很少,ADV
16,1,無煙,Vi
16,1,房間,N
16,1,電梯,N
16,1,內,N
16,1,不許,ADV
16,1,吸煙,Vi
16,1,還是,ADV
16,1,有,Vt
16,1,者,N
16,1,仍然,ADV
16,1,沒有,ADV
16,1,服從,Vt
16,1,規則,N
16,1,我,N
16,1,是,Vt
16,1,不,ADV
16,1,抽煙,Vi
16,1,人,N
16,1,成為,Vt
16,1,二手,A
16,1,煙,N
16,1,受害者,N
16,1,中國,N
16,1,人口,N
16,1,煙民,N
16,1,只,ADV
16,1,有,Vt
16,1,不,ADV
16,1,到,Vt
16,1,看到,Vt
16,1,評論,N
16,1,煙民,N
16,1,請,Vt
16,1,自覺,Vt
16,1,好,Vi
16,1,謝謝,Vt
17,1,日本人,N
17,1,真的,ADV
17,1,是,Vt
17,1,超多,Vi
17,1,老,Vi
17,1,酒店,N
17,1,房間,N
17,1,佈局,Vi
17,1,還,ADV
17,1,可以,ADV
17,1,地毯,N
17,1,怪味,N
17,1,太多,Vi
17,1,房間,N
17,1,空氣,N
17,1,不,ADV
17,1,太,ADV
17,1,好,Vi
17,1,窗戶,N
17,1,不好,Vt
17,1,打開,Vt
17,1,還,ADV
17,1,行,Vi
17,1,交通,N
17,1,方便,Vi
17,1,去,Vt
17,1,火車站,N
17,1,快軌,N
17,1,景點,N
17,1,都,ADV
17,1,很,ADV
17,1,方便,Vi
17,1,火車站,N
17,1,旁邊,N
17,1,環境,N
17,1,比較,ADV
17,1,亂,Vi
17,1,房間,N
17,1,價格,N
17,1,稍,ADV
17,1,貴,Vi
17,1,基本,N
17,1,還,ADV
17,1,比較,ADV
17,1,有,Vt
17,1,競爭力,N
18,1,很,ADV
18,1,不錯,Vi
18,1,酒店,N
18,1,火車站,N
18,1,很,ADV
18,1,安靜,Vi
18,1,房間,N
18,1,乾淨,Vi
18,1,早餐,N
19,1,非常,ADV
19,1,好,Vi
19,1,酒店,N
19,1,星,N
19,1,標準,N
19,1,完全,ADV
19,1,超值,Vi
19,1,服務,Vt
19,1,非常,ADV
19,1,好,Vi
20,1,環境,N
20,1,很,ADV
20,1,好,Vi
20,1,地點,N
20,1,很,ADV
20,1,方便,Vi
20,1,也,ADV
20,1,很,ADV
20,1,好,Vi
20,1,還,ADV
20,1,會,ADV
20,1,住,Vt
21,1,入住,Vt
21,1,大連,N
21,1,富麗,Vi
21,1,華東,N
21,1,樓,N
21,1,新,Vi
21,1,裝修,Vt
21,1,西樓,N
21,1,條件,N
21,1,好,Vi
21,1,以後,N
21,1,還,ADV
21,1,會,ADV
21,1,選擇,Vt
22,1,感覺,N
22,1,還,ADV
22,1,算,Vt
22,1,可以,Vi
22,1,沒有,Vt
22,1,香格里拉,N
22,1,那麼,ADV
22,1,好,Vi
22,1,價格,N
22,1,協議,N
22,1,也,ADV
22,1,沒,Vt
22,1,區別,N
22,1,還是,ADV
22,1,去,Vt
22,1,香格里拉,N
22,1,較,ADV
22,1,划算,Vi
22,1,點,ADV
23,1,我,N
23,1,住,Vt
23,1,是,Vt
23,1,新,Vi
23,1,裝修,Vt
23,1,東樓,N
23,1,感覺,Vt
23,1,房間,N
23,1,挺,ADV
23,1,寬敞,Vi
23,1,設施,N
23,1,也,ADV
23,1,不錯,Vi
23,1,相對,Vi
23,1,隔壁,N
23,1,香格里拉,N
23,1,店,N
23,1,都,ADV
23,1,不,ADV
23,1,差,Vi
23,1,只,ADV
23,1,是,Vt
23,1,酒店,N
23,1,方面,N
23,1,大堂,N
23,1,西餐廳,N
23,1,環境,N
23,1,食物,N
23,1,品種,N
23,1,還,ADV
23,1,需,ADV
23,1,改進,Vt
23,1,價格,N
23,1,差,Vi
23,1,不,ADV
23,1,太,ADV
23,1,遠,Vi
23,1,我,N
23,1,住,Vt
23,1,香格里拉,N
24,1,地點,N
24,1,很,ADV
24,1,方便,Vi
24,1,房間,N
24,1,很,ADV
24,1,舒服,Vi
24,1,也,ADV
24,1,很,ADV
24,1,好,Vi
24,1,價格,N
24,1,不,ADV
24,1,便宜,Vi
25,1,大連,N
25,1,很,ADV
25,1,不錯,Vi
25,1,酒店,N
25,1,差點,ADV
25,1,南山,N
25,1,花園,N
25,1,搞錯,Vt
26,1,非常,ADV
26,1,好,Vi
26,1,國內,N
26,1,最好,Vi
26,1,酒店,N
26,1,方面,N
26,1,都,ADV
26,1,不錯,Vi
28,1,環境,N
28,1,很,ADV
28,1,好,Vi
28,1,地點,N
28,1,很,ADV
28,1,方便,Vi
28,1,也,ADV
28,1,很,ADV
28,1,好,Vi
28,1,還,ADV
28,1,會,ADV
28,1,住,Vt
29,1,入住,Vt
29,1,大連,N
29,1,富麗,Vi
29,1,華東,N
29,1,樓,N
29,1,新,Vi
29,1,裝修,Vt
29,1,西樓,N
29,1,條件,N
29,1,好,Vi
29,1,以後,N
29,1,還,ADV
29,1,會,ADV
29,1,選擇,Vt
30,1,感覺,N
30,1,還,ADV
30,1,算,Vt
30,1,可以,Vi
30,1,沒有,Vt
30,1,香格里拉,N
30,1,那麼,ADV
30,1,好,Vi
30,1,價格,N
30,1,協議,N
30,1,也,ADV
30,1,沒,Vt
30,1,區別,N
30,1,還是,ADV
30,1,去,Vt
30,1,香格里拉,N
30,1,較,ADV
30,1,划算,Vi
30,1,點,ADV
31,1,我,N
31,1,住,Vt
31,1,是,Vt
31,1,新,Vi
31,1,裝修,Vt
31,1,東樓,N
31,1,感覺,Vt
31,1,房間,N
31,1,挺,ADV
31,1,寬敞,Vi
31,1,設施,N
31,1,也,ADV
31,1,不錯,Vi
31,1,相對,Vi
31,1,隔壁,N
31,1,香格里拉,N
31,1,店,N
31,1,都,ADV
31,1,不,ADV
31,1,差,Vi
31,1,只,ADV
31,1,是,Vt
31,1,酒店,N
31,1,方面,N
31,1,大堂,N
31,1,西餐廳,N
31,1,環境,N
31,1,食物,N
31,1,品種,N
31,1,還,ADV
31,1,需,ADV
31,1,改進,Vt
31,1,價格,N
31,1,差,Vi
31,1,不,ADV
31,1,太,ADV
31,1,遠,Vi
31,1,我,N
31,1,住,Vt
31,1,香格里拉,N
32,1,地點,N
32,1,很,ADV
32,1,方便,Vi
32,1,房間,N
32,1,很,ADV
32,1,舒服,Vi
32,1,也,ADV
32,1,很,ADV
32,1,好,Vi
32,1,價格,N
32,1,不,ADV
32,1,便宜,Vi
33,1,大連,N
33,1,很,ADV
33,1,不錯,Vi
33,1,酒店,N
33,1,差點,ADV
33,1,南山,N
33,1,花園,N
33,1,搞錯,Vt
34,1,非常,ADV
34,1,好,Vi
34,1,國內,N
34,1,最好,Vi
34,1,酒店,N
34,1,方面,N
34,1,都,ADV
34,1,不錯,Vi
35,1,環境,N
35,1,還,ADV
35,1,不錯,Vi
35,1,也,ADV
35,1,還,ADV
35,1,可以,ADV
35,1,環境,N
35,1,隔壁,N
35,1,香格里拉,N
35,1,也,ADV
35,1,差不多,Vi
35,1,就,ADV
35,1,便宜,Vi
35,1,想,Vt
35,1,游泳,Vi
35,1,告知,Vt
35,1,泳池,N
35,1,不,ADV
35,1,開放,Vi
35,1,比較,ADV
35,1,鬱悶,Vi
35,1,前台,N
35,1,小姐,N
35,1,們,N
35,1,比較,ADV
35,1,吝嗇,Vi
35,1,自己,N
35,1,笑容,N
35,1,乘,Vt
35,1,馬自達,N
35,1,到達,Vt
35,1,門口,N
35,1,沒,ADV
35,1,受到,Vt
35,1,乘,Vt
35,1,進口,Vt
35,1,奧迪,N
35,1,到達,Vt
35,1,就,ADV
35,1,有,Vt
35,1,人,N
35,1,搬,Vt
35,1,行李,N
35,1,下車,Vi
35,1,沒,Vt
35,1,人,N
35,1,送,Vt
35,1,行李,N
35,1,去,Vt
35,1,房間,N
35,1,估計,Vt
35,1,看,Vt
35,1,我們,N
35,1,是,Vt
35,1,中國人,N
35,1,沒,Vt
35,1,小費,N
35,1,難道,ADV
35,1,要,ADV
35,1,我,N
35,1,去,ADV
35,1,學,Vt
35,1,日文,N
35,1,我,N
35,1,不,ADV
35,1,想,Vt
35,1,學,Vt
35,1,二樓,N
35,1,西餐廳,N
35,1,吃飯,Vi
35,1,一樓,N
35,1,大堂,N
35,1,喝茶,Vi
35,1,時候,N
35,1,看到,Vt
35,1,裡面,N
35,1,打扮,N
35,1,妖艷,Vi
35,1,說話,Vi
35,1,口音,N
35,1,各,ADV
35,1,不同,Vi
35,1,女孩子,N
35,1,希望,Vt
35,1,我,N
35,1,是,Vt
35,1,猜錯,Vt
35,1,我,N
35,1,沒,ADV
35,1,猜錯,Vt
35,1,她們,N
35,1,地方,N
35,1,吃飯,Vi
35,1,不,ADV
35,1,太,ADV
35,1,舒服,Vi
36,1,比較,ADV
36,1,老,Vi
36,1,酒店,N
36,1,服務,Vt
36,1,比較,ADV
36,1,好,Vi
36,1,早餐,N
36,1,品種,N
36,1,不,ADV
36,1,多,Vi
36,1,去,ADV
36,1,海邊,N
36,1,很,ADV
36,1,方便,Vi
37,1,入住,Vt
37,1,本人,N
37,1,預先,ADV
37,1,已經,ADV
37,1,是,Vt
37,1,特意,ADV
37,1,攜程,N
37,1,訂單,N
37,1,註明,Vt
37,1,請,Vt
37,1,務必,ADV
37,1,通知,Vt
37,1,酒店,N
37,1,房間,N
37,1,內,N
37,1,本人,N
37,1,準備,Vt
37,1,行李架,N
37,1,辦理,Vt
37,1,入住,Vt
37,1,手續,N
37,1,時候,N
37,1,還是,ADV
37,1,發現,Vt
37,1,酒店,N
37,1,並,ADV
37,1,沒有,ADV
37,1,準備好,Vt
37,1,所幸,ADV
37,1,前台,N
37,1,名叫,Vt
37,1,經理,N
37,1,及時,ADV
37,1,做,Vt
37,1,妥善,Vi
37,1,處理,Vt
37,1,本人,N
37,1,比較,ADV
37,1,滿意,Vt
37,1,也,ADV
37,1,請,Vt
37,1,注意,Vt
37,1,是,Vt
37,1,本人,N
37,1,不,ADV
37,1,是,Vt
37,1,酒店,N
37,1,表示,Vt
37,1,感謝,Vt
38,1,賓館,N
38,1,比較,ADV
38,1,老,Vi
38,1,房間,N
38,1,感覺,N
38,1,還,ADV
38,1,可以,ADV
38,1,服務,Vt
38,1,很,ADV
38,1,好,Vi
38,1,早餐,N
38,1,品種,N
38,1,少,Vi
38,1,點,ADV
38,1,打,Vt
38,1,車,N
38,1,起步價,N
38,1,到,Vt
38,1,海邊,N
38,1,走路,Vi
38,1,好,Vi
38,1,超市,N
38,1,開發區,N
38,1,裡面,N
38,1,出差,Vi
38,1,住,Vt
38,1,這裡,N
38,1,很,ADV
38,1,方便,Vi
39,1,服務,Vt
39,1,比較,ADV
39,1,好,Vi
39,1,海邊,N
39,1,也,ADV
39,1,很,ADV
39,1,近,Vi
39,1,附近,N
39,1,有,Vt
39,1,好,Vi
39,1,又,ADV
39,1,多,Vi
39,1,早餐,N
39,1,品種,N
39,1,不,ADV
39,1,多,Vi
40,1,房間,N
40,1,很,ADV
40,1,乾淨,Vi
40,1,服務,Vt
40,1,很,ADV
40,1,好,Vi
40,1,寬帶,N
40,1,速度,N
40,1,很,ADV
40,1,快,Vi
40,1,是,Vt
40,1,商務,N
40,1,旅行,Vi
40,1,理想,N
40,1,選擇,Vt
40,1,走廊,N
40,1,一頭,ADV
40,1,總是,ADV
40,1,開,Vt
40,1,大門,N
40,1,透進,Vt
40,1,很,ADV
40,1,大,Vi
40,1,風,N
40,1,門,N
40,1,好像,ADV
40,1,正在,ADV
40,1,裝修,Vt
40,1,有點,ADV
40,1,雜亂,Vi
40,1,門,N
40,1,內,N
40,1,環境,N
40,1,差距,N
40,1,較,ADV
40,1,大,Vi
40,1,希望,Vt
40,1,改進,Vt
40,1,賓館,N
40,1,反饋,Vt
40,1,2008年,N
40,1,5月,N
40,1,7日,N
40,1,您好,Vi
40,1,感謝,Vt
40,1,您,N
40,1,大連,N
40,1,銀帆,N
40,1,賓館,N
40,1,中肯,Vi
40,1,評價,N
40,1,近期,N
40,1,大連,N
40,1,銀帆,N
40,1,賓館,N
40,1,主樓,N
40,1,工作,N
40,1,已經,ADV
40,1,完成,Vt
40,1,您,N
40,1,所,ADV
40,1,指,Vt
40,1,應該,ADV
40,1,是,Vt
40,1,康體,N
40,1,俱樂部,N
40,1,大樓,N
40,1,短期,N
40,1,工程,N
40,1,現,N
40,1,將,ADV
40,1,盡快,ADV
40,1,整修,Vt
40,1,感謝,Vt
40,1,您,N
40,1,銀帆,N
40,1,裝修,Vt
40,1,期間,N
40,1,一如,Vt
40,1,往,Vt
41,1,首先,ADV
41,1,回顧,Vt
41,1,一下,N
41,1,本人,N
41,1,2007年,N
41,1,9月,N
41,1,14日,N
41,1,評,N
41,1,唯一,A
41,1,感覺,N
41,1,比較,ADV
41,1,欣慰,Vt
41,1,是,Vt
41,1,可以,ADV
41,1,不用,ADV
41,1,再,ADV
41,1,蹲,Vi
41,1,彎腰,Vi
41,1,收拾,Vt
41,1,行李,N
41,1,本人,N
41,1,前,N
41,1,投訴,Vi
41,1,酒店,N
41,1,終於,ADV
41,1,房間,N
41,1,內,N
41,1,增加,Vt
41,1,行李架,N
41,1,預定,Vt
41,1,豪華,Vi
41,1,也,ADV
41,1,本人,N
41,1,入住,Vt
41,1,6樓,N
41,1,行政,N
41,1,居然,ADV
41,1,又,ADV
41,1,找,Vt
41,1,不,ADV
41,1,到,Vt
41,1,行李架,N
41,1,一時,N
41,1,無語,Vi
41,1,老,Vi
41,1,客戶,N
41,1,也,ADV
41,1,太,ADV
41,1,不,ADV
41,1,尊重,Vt
41,1,我,N
41,1,不,ADV
41,1,知道,Vt
41,1,銀帆,N
41,1,是,Vt
41,1,如何,ADV
41,1,管理,Vt
41,1,客戶,N
41,1,信息,N
41,1,有,Vt
41,1,酒店,N
41,1,入住,Vt
41,1,話,N
41,1,系統,N
41,1,就,ADV
41,1,會,ADV
41,1,有,Vt
41,1,客戶,N
41,1,信息,N
41,1,入住,Vt
41,1,時候,N
41,1,酒店,N
41,1,就,ADV
41,1,能,ADV
41,1,預先,ADV
41,1,客戶,N
41,1,喜好,N
41,1,做,Vt
41,1,相應,Vi
41,1,行李架,N
41,1,不,ADV
41,1,是,Vt
41,1,豪華,Vi
41,1,標配,Vt
41,1,至少,ADV
41,1,知道,Vt
41,1,當然,ADV
41,1,酒店,N
41,1,系統,N
41,1,沒有,ADV
41,1,保留,Vt
41,1,記錄,N
41,1,話,N
41,1,那麼,ADV
41,1,是,Vt
41,1,不會,ADV
41,1,知道,Vt
41,1,本人,N
41,1,來,Vi
41,1,好歹,ADV
41,1,也,ADV
41,1,臨時,N
41,1,安排,Vt
41,1,不,ADV
41,1,知道,Vt
41,1,應不應該,ADV
41,1,套用,Vt
41,1,老話,N
41,1,朽木,N
41,1,不可,ADV
41,1,雕,Vt
42,1,房間,N
42,1,很,ADV
42,1,舒服,Vi
42,1,我,N
42,1,個人,N
42,1,非常,ADV
42,1,滿意,Vt
42,1,辦公台,N
42,1,適合,Vi
42,1,我,N
42,1,個人,N
42,1,習慣,N
42,1,網速,N
42,1,好,Vi
42,1,大,Vi
42,1,床,N
42,1,衛生間,N
42,1,都,ADV
42,1,不錯,Vi
42,1,賓館,N
42,1,反饋,Vt
42,1,2008年,N
42,1,1月,N
42,1,16日,N
42,1,感謝,Vt
42,1,您,N
42,1,大連,N
42,1,銀帆,N
42,1,賓館,N
42,1,良好,Vi
42,1,評價,N
42,1,近期,N
42,1,商務,N
42,1,升級,Vi
42,1,推廣,Vt
42,1,活動,N
42,1,受到,Vt
42,1,客人,N
42,1,一致,Vi
42,1,好評,N
42,1,是,Vt
42,1,新,Vi
42,1,房間,N
42,1,也,ADV
42,1,是,Vt
42,1,我們,N
42,1,房間,N
42,1,進一步,ADV
42,1,優化,Vi
42,1,良好,Vi
42,1,幫助,Vt
42,1,資源,N
42,1,銀帆,N
42,1,賓館,N
42,1,歡迎,Vt
42,1,您,N
42,1,有,Vt
42,1,需要,Vt
42,1,通過,Vt
42,1,總機,N
42,1,我,N
42,1,聯繫,Vt
43,1,很,ADV
43,1,好,Vi
43,1,入住,Vt
43,1,酒店,N
43,1,我,N
43,1,免費,Vi
43,1,升級,Vi
43,1,為,Vt
43,1,商務,N
43,1,說,Vt
43,1,是,Vt
43,1,攜程,N
43,1,年終,N
43,1,意外,N
43,1,賓館,N
43,1,反饋,Vt
43,1,2008年,N
43,1,1月,N
43,1,16日,N
43,1,感謝,Vt
43,1,您,N
43,1,大連,N
43,1,銀帆,N
43,1,賓館,N
43,1,商務,N
43,1,是,Vt
43,1,基礎,N
43,1,房型,N
43,1,豪華,Vi
43,1,間高,N
43,1,級別,N
43,1,全新,Vi
43,1,房型,N
43,1,目前,N
43,1,推出,Vt
43,1,年終,N
43,1,回饋,Vt
43,1,商務,N
43,1,升級,Vi
43,1,活動,N
43,1,希望,Vt
43,1,大家,N
43,1,更,ADV
43,1,喜歡,Vt
43,1,我們,N
43,1,新,Vi
43,1,房間,N
43,1,新,Vi
43,1,銀帆,N
43,1,銀帆,N
43,1,賓館,N
43,1,歡迎,Vt
43,1,您,N
44,1,酒店,N
44,1,去,Vt
44,1,開發區,N
44,1,比較,ADV
44,1,方便,Vi
44,1,市區,N
44,1,比較,ADV
44,1,遠,Vi
44,1,酒店,N
44,1,設施,N
44,1,都,ADV
44,1,很,ADV
44,1,不錯,Vi
44,1,超級,A
44,1,可愛,Vi
44,1,是,Vt
44,1,衛生間,N
44,1,電控,N
44,1,馬桶,N
44,1,沒有,ADV
44,1,烘乾,Vt
44,1,功能,N
44,1,中國人,N
44,1,也,ADV
44,1,還可以,ADV
44,1,功能,N
44,1,老外,N
44,1,就,ADV
